;Subject;ProlificNo;Age;Sex;check.RESP;BlockCondition;RESP_LTM;CRESP_LTM;TypeLTM;TypeSTM;RESP1;RESP2;RESP3;RESP4;RESP5;RESP6;CRESP1;CRESP2;CRESP3;CRESP4;nWords
216;45;;19;kobieta;t;long;siostra;siostra;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
217;45;;19;kobieta;t;long;techno;techno;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
218;45;;19;kobieta;t;long;lilia;lilia;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
219;45;;19;kobieta;t;long;platyna;platyna;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
220;45;;19;kobieta;t;long;x;lir;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
221;45;;19;kobieta;t;long;;;;Related;rupia;pieciokat;tygrys;gitara;NA;NA;rupia;pieciokat;tygrys;gitara;4
222;45;;19;kobieta;t;long;;;;Unrelated;tenisowki;dlon;disco;onyks;NA;NA;tenisowki;dlon;disco;onyks;4
223;45;;19;kobieta;t;long;;;;Related;galaretka;sosna;olow;ciotka;NA;NA;galaretka;sosna;olow;ciotka;4
224;45;;19;kobieta;t;long;;;;Unrelated;bratek;syrena;makrela;burak;NA;NA;bratek;syrena;makrela;burak;4
225;45;;19;kobieta;t;long;syrena;syrena;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
226;45;;19;kobieta;t;long;ciotka;ciotka;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
227;45;;19;kobieta;t;long;tenisowki;tenisowki;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
228;45;;19;kobieta;t;long;onyks;onyks;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
229;45;;19;kobieta;t;long;olow;olow;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
230;45;;19;kobieta;t;long;disco;disco;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
231;45;;19;kobieta;t;long;galaretka;galaretka;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
232;45;;19;kobieta;t;long;burak;burak;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
233;45;;19;kobieta;t;long;sosna;sosna;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
234;45;;19;kobieta;t;long;bratek;bratek;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
235;45;;19;kobieta;t;long;rupia;rupia;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
236;45;;19;kobieta;t;long;makrela;makrela;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
237;45;;19;kobieta;t;long;gitara;gitara;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
238;45;;19;kobieta;t;long;tygrys;tygrys;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
239;45;;19;kobieta;t;long;pieciokat;pieciokat;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
240;45;;19;kobieta;t;long;dlon;dlon;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
241;1107;;24;kobieta;t;short;;;;Related;buk;srebro;harfa;dolar;NA;NA;buk;zelazo;harfa;dolar;4
242;1107;;24;kobieta;t;short;;;;Related;kon;kwadrat;landrynka;wujek;NA;NA;kon;kwadrat;landrynki;wujek;4
243;1107;;24;kobieta;t;short;;;;Unrelated;szpilki;x;x;x;NA;NA;szpilki;losos;elf;brylant;4
244;1107;;24;kobieta;t;short;;;;Unrelated;papryka;roza;x;x;;NA;papryka;roza;rap;oko;5
245;1107;;24;kobieta;t;short;szpilki;szpilki;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
246;1107;;24;kobieta;t;short;szafir;brylant;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
247;1107;;24;kobieta;t;short;srebro;zelazo;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
248;1107;;24;kobieta;t;short;papryka;papryka;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
249;1107;;24;kobieta;t;short;wujek;wujek;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
250;1107;;24;kobieta;t;short;krowa;kon;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
251;1107;;24;kobieta;t;short;x;rap;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
252;1107;;24;kobieta;t;short;x;oko;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
253;1107;;24;kobieta;t;short;buk;buk;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
254;1107;;24;kobieta;t;short;dolar;dolar;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
255;1107;;24;kobieta;t;short;roza;roza;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
256;1107;;24;kobieta;t;short;harfa;harfa;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
257;1107;;24;kobieta;t;short;minotaur;elf;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
258;1107;;24;kobieta;t;short;landrynka;landrynki;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
259;1107;;24;kobieta;t;short;losos;losos;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
260;1107;;24;kobieta;t;short;kwadrat;kwadrat;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
261;1107;;24;kobieta;t;long;;;;Unrelated;kon;mama;miedz;x;NA;NA;pies;mama;miedz;kolo;4
262;1107;;24;kobieta;t;long;;;;Related;trampki;pegaz;nos;stokrotka;NA;NA;trampki;pegaz;nos;stokrotka;4
263;1107;;24;kobieta;t;long;;;;Related;karp;rubin;marchewka;folk;NA;NA;karp;rubin;marchew;folk;4
264;1107;;24;kobieta;t;long;;;;Unrelated;fortepian;kasztanowiec;rubel;ciastka;NA;NA;fortepian;kasztanowiec;rubel;ciastka;4
265;1107;;24;kobieta;t;long;rubin;rubin;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
266;1107;;24;kobieta;t;long;fortepian;fortepian;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
267;1107;;24;kobieta;t;long;miedz;miedz;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
268;1107;;24;kobieta;t;long;kon;pies;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
269;1107;;24;kobieta;t;long;stokrotka;stokrotka;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
270;1107;;24;kobieta;t;long;mama;mama;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
271;1107;;24;kobieta;t;long;rubel;rubel;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
272;1107;;24;kobieta;t;long;ciastka;ciastka;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
273;1107;;24;kobieta;t;long;trampki;trampki;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
274;1107;;24;kobieta;t;long;pegaz;pegaz;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
275;1107;;24;kobieta;t;long;kasztanowiec;kasztanowiec;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
276;1107;;24;kobieta;t;long;x;kolo;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
277;1107;;24;kobieta;t;long;folk;folk;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
278;1107;;24;kobieta;t;long;nos;nos;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
279;1107;;24;kobieta;t;long;karp;karp;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
280;1107;;24;kobieta;t;long;marchew;marchew;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
281;1107;;24;kobieta;t;long;;;;Unrelated;zyrafa;kontrabas;trojkat;jodla;NA;NA;zyrafa;kontrabas;trojkat;jodla;4
282;1107;;24;kobieta;t;long;;;;Unrelated;aluminium;babcia;batonik;funt;NA;NA;aluminium;babcia;batonik;funt;4
283;1107;;24;kobieta;t;long;;;;Related;pietruszka;chryzantema;okon;minotaur;NA;NA;pietruszka;chryzantema;okon;minotaur;4
284;1107;;24;kobieta;t;long;;;;Related;turkus;glowa;kalosze;rock;NA;NA;turkus;glowa;kalosze;rock;4
285;1107;;24;kobieta;t;long;pietruszka;pietruszka;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
286;1107;;24;kobieta;t;long;rock;rock;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
287;1107;;24;kobieta;t;long;funt;funt;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
288;1107;;24;kobieta;t;long;zyrafa;zyrafa;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
289;1107;;24;kobieta;t;long;jodla;jodla;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
290;1107;;24;kobieta;t;long;okon;okon;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
291;1107;;24;kobieta;t;long;babcia;babcia;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
292;1107;;24;kobieta;t;long;baton;batonik;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
293;1107;;24;kobieta;t;long;turkus;turkus;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
294;1107;;24;kobieta;t;long;chryzantema;chryzantema;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
295;1107;;24;kobieta;t;long;glowa;glowa;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
296;1107;;24;kobieta;t;long;aluminium;aluminium;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
297;1107;;24;kobieta;t;long;minotaur;minotaur;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
298;1107;;24;kobieta;t;long;kalosze;kalosze;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
299;1107;;24;kobieta;t;long;trojkat;trojkat;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
300;1107;;24;kobieta;t;long;kontrabas;kontrabas;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
301;1107;;24;kobieta;t;long;;;;Unrelated;euro;saksofon;braz;swierk;NA;NA;euro;saksofon;braz;swierk;4
302;1107;;24;kobieta;t;long;;;;Related;bursztyn;x;sandaly;x;NA;NA;bursztyn;pstrag;sandaly;harpia;4
303;1107;;24;kobieta;t;long;;;;Unrelated;krowa;szesciokat;tata;lody;NA;NA;krowa;szesciokat;tata;lody;4
304;1107;;24;kobieta;t;long;;;;Related;gozdziki;metal;ogorek;palec;NA;NA;gozdzik;metal;palec;ogorek;4
305;1107;;24;kobieta;t;long;metal;metal;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
306;1107;;24;kobieta;t;long;x;braz;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
307;1107;;24;kobieta;t;long;palec;palec;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
308;1107;;24;kobieta;t;long;sandaly;sandaly;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
309;1107;;24;kobieta;t;long;szesciokat;szesciokat;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
310;1107;;24;kobieta;t;long;jodla;swierk;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
311;1107;;24;kobieta;t;long;kro;krowa;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
312;1107;;24;kobieta;t;long;saksofon;saksofon;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
313;1107;;24;kobieta;t;long;ogorek;ogorek;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
314;1107;;24;kobieta;t;long;bursztyn;bursztyn;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
315;1107;;24;kobieta;t;long;karp;pstrag;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
316;1107;;24;kobieta;t;long;lody;lody;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
317;1107;;24;kobieta;t;long;euro;euro;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
318;1107;;24;kobieta;t;long;tata;tata;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
319;1107;;24;kobieta;t;long;x;harpia;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
320;1107;;24;kobieta;t;long;gozdziki;gozdzik;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
321;1107;;24;kobieta;t;short;;;;Unrelated;disco;x;x;x;;NA;disco;onyks;dlon;tenisowki;5
322;1107;;24;kobieta;t;short;;;;Unrelated;syren;burak;makrela;bratek;NA;NA;syrena;burak;makrela;bratek;4
323;1107;;24;kobieta;t;short;;;;Related;galaretka;olow;ciotka;sosna;NA;NA;galaretka;olow;ciotka;sosna;4
324;1107;;24;kobieta;t;short;;;;Related;gitara;tygrys;rupia;pieciokat;NA;NA;gitara;tygrys;rupia;pieciokat;4
325;1107;;24;kobieta;t;short;bratek;bratek;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
326;1107;;24;kobieta;t;short;rupia;rupia;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
327;1107;;24;kobieta;t;short;x;tenisowki;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
328;1107;;24;kobieta;t;short;disco;disco;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
329;1107;;24;kobieta;t;short;tygrys;tygrys;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
330;1107;;24;kobieta;t;short;gitara;gitara;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
331;1107;;24;kobieta;t;short;ciotka;ciotka;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
332;1107;;24;kobieta;t;short;x;onyks;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
333;1107;;24;kobieta;t;short;palec;dlon;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
334;1107;;24;kobieta;t;short;sosna;sosna;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
335;1107;;24;kobieta;t;short;x;olow;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
336;1107;;24;kobieta;t;short;pieciokat;pieciokat;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
337;1107;;24;kobieta;t;short;syrena;syrena;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
338;1107;;24;kobieta;t;short;galaret;galaretka;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
339;1107;;24;kobieta;t;short;ogorek;burak;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
340;1107;;24;kobieta;t;short;makrela;makrela;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
341;1107;;24;kobieta;t;long;;;;Related;cyklop;sum;opal;ucho;NA;NA;cyklop;sum;opal;ucho;4
342;1107;;24;kobieta;t;long;;;;Related;botki;mak;cukinia;blues;NA;NA;botki;mak;cukinia;blues;4
343;1107;;24;kobieta;t;long;;;;Unrelated;prostokat;cyna;zebra;wiolonczela;NA;NA;prostokat;cyna;zebra;wiolonczela;4
344;1107;;24;kobieta;t;long;;;;Unrelated;ciasto;syn;klon;frank;NA;NA;ciasto;syn;klon;frank;4
345;1107;;24;kobieta;t;long;x;sum;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
346;1107;;24;kobieta;t;long;folk;blues;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
347;1107;;24;kobieta;t;long;prostokat;prostokat;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
348;1107;;24;kobieta;t;long;ciasto;ciasto;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
349;1107;;24;kobieta;t;long;x;cukinia;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
350;1107;;24;kobieta;t;long;opal;opal;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
351;1107;;24;kobieta;t;long;mak;mak;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
352;1107;;24;kobieta;t;long;zebra;zebra;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
353;1107;;24;kobieta;t;long;cyklop;cyklop;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
354;1107;;24;kobieta;t;long;;ucho;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
355;1107;;24;kobieta;t;long;syn;syn;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
356;1107;;24;kobieta;t;long;cyna;cyna;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
357;1107;;24;kobieta;t;long;botki;botki;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
358;1107;;24;kobieta;t;long;klon;klon;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
359;1107;;24;kobieta;t;long;wiolonczela;wiolonczela;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
360;1107;;24;kobieta;t;long;frank;frank;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
361;1107;;24;kobieta;t;short;;;;Unrelated;brzuch;sfinks;x;x;;NA;brzuch;sfinks;tunczyk;por;5
362;1107;;24;kobieta;t;short;;;;Related;peso;zloto;kot;corka;NA;NA;peso;zloto;kot;corka;4
363;1107;;24;kobieta;t;short;;;;Unrelated;mokasyny;ametyst;konwalia;pop;NA;NA;mokasyny;ametyst;konwalia;pop;4
364;1107;;24;kobieta;t;short;;;;Related;x;x;x;czekolada;NA;NA;romb;puzon;brzoza;czekolada;4
365;1107;;24;kobieta;t;short;x;por;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
366;1107;;24;kobieta;t;short;romb;romb;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
367;1107;;24;kobieta;t;short;peso;peso;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
368;1107;;24;kobieta;t;short;x;sfinks;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
369;1107;;24;kobieta;t;short;x;puzon;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
370;1107;;24;kobieta;t;short;x;zloto;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
371;1107;;24;kobieta;t;short;x;konwalia;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
372;1107;;24;kobieta;t;short;ametyst;ametyst;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
373;1107;;24;kobieta;t;short;pop;pop;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
374;1107;;24;kobieta;t;short;kot;kot;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
375;1107;;24;kobieta;t;short;corka;corka;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
376;1107;;24;kobieta;t;short;brzuch;brzuch;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
377;1107;;24;kobieta;t;short;czekolada;czekolada;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
378;1107;;24;kobieta;t;short;mokasyny;mokasyny;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
379;1107;;24;kobieta;t;short;pstrag;tunczyk;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
380;1107;;24;kobieta;t;short;brzoza;brzoza;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
381;1107;;24;kobieta;t;long;;;;Unrelated;szescian;cukierki;lipa;x;NA;NA;szescian;cukierki;lipa;flet;4
382;1107;;24;kobieta;t;long;;;;Related;house;sledz;smok;szyja;NA;NA;house;sledz;smok;szyja;4
383;1107;;24;kobieta;t;long;;;;Related;zonkil;adidasy;seler;szmaragd;NA;NA;zonkil;adidasy;seler;szmaragd;4
384;1107;;24;kobieta;t;long;;;;Unrelated;owca;rtec;brat;jen;NA;NA;owca;rtec;brat;jen;4
385;1107;;24;kobieta;t;long;smok;smok;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
386;1107;;24;kobieta;t;long;sledz;sledz;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
387;1107;;24;kobieta;t;long;seler;seler;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
388;1107;;24;kobieta;t;long;zonkil;zonkil;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
389;1107;;24;kobieta;t;long;rtec;rtec;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
390;1107;;24;kobieta;t;long;x;lipa;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
391;1107;;24;kobieta;t;long;jen;jen;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
392;1107;;24;kobieta;t;long;owca;owca;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
393;1107;;24;kobieta;t;long;szmaragd;szmaragd;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
394;1107;;24;kobieta;t;long;szyja;szyja;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
395;1107;;24;kobieta;t;long;szescian;szescian;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
396;1107;;24;kobieta;t;long;x;flet;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
397;1107;;24;kobieta;t;long;adidasy;adidasy;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
398;1107;;24;kobieta;t;long;cukierki;cukierki;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
399;1107;;24;kobieta;t;long;brat;brat;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
400;1107;;24;kobieta;t;long;x;house;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
401;1107;;24;kobieta;t;short;;;;Related;walec;hrywna;stal;lizaki;NA;NA;walec;hrywna;stal;lizaki;4
402;1107;;24;kobieta;t;short;;;;Related;modrzew;lew;kuzyn;pianino;NA;NA;modrzew;lew;kuzyn;pianino;4
403;1107;;24;kobieta;t;short;;;;Unrelated;fiolek;pomidor;szczupak;feniks;NA;NA;fiolek;pomidor;szczupak;feniks;4
404;1107;;24;kobieta;t;short;;;;Unrelated;agat;stopa;klapki;jazz;NA;NA;agat;stopa;klapki;jazz;4
405;1107;;24;kobieta;t;short;lizaki;lizaki;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
406;1107;;24;kobieta;t;short;stopa;stopa;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
407;1107;;24;kobieta;t;short;stal;stal;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
408;1107;;24;kobieta;t;short;agat;agat;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
409;1107;;24;kobieta;t;short;walec;walec;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
410;1107;;24;kobieta;t;short;hrywna;hrywna;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
411;1107;;24;kobieta;t;short;szczupak;szczupak;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
412;1107;;24;kobieta;t;short;modrzew;modrzew;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
413;1107;;24;kobieta;t;short;kuzyn;kuzyn;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
414;1107;;24;kobieta;t;short;pomidor;pomidor;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
415;1107;;24;kobieta;t;short;x;pianino;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
416;1107;;24;kobieta;t;short;feniks;feniks;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
417;1107;;24;kobieta;t;short;x;lew;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
418;1107;;24;kobieta;t;short;fiolek;fiolek;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
419;1107;;24;kobieta;t;short;klapki;klapki;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
420;1107;;24;kobieta;t;short;jazz;jazz;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
421;1107;;24;kobieta;t;long;;;;Related;ziemniak;centaur;noga;topaz;NA;NA;ziemniak;centaur;noga;topaz;4
422;1107;;24;kobieta;t;long;;;;Related;tulipan;baleriny;fladra;soul;NA;NA;tulipan;baleriny;fladra;soul;4
423;1107;;24;kobieta;t;long;;;;Unrelated;slon;dziadek;cynk;marka;NA;NA;slon;dziadek;cynk;marka;4
424;1107;;24;kobieta;t;long;;;;Unrelated;tort;wierzba;perkusja;x;NA;NA;tort;wierzba;perkusja;trapez;4
425;1107;;24;kobieta;t;long;x;soul;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
426;1107;;24;kobieta;t;long;baleriny;baleriny;Rel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
427;1107;;24;kobieta;t;long;wierzba;wierzba;Unrel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
